INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_week` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `week_id`, `amount`, `create_time`) VALUES 
(245971, 6192, 1, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, 89, 60.3, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, 89, 120.6, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, 89, 301.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, 89, 301.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, 89, 603.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, 89, 301.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, 89, 301.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, 89, 603.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, 89, 301.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, 89, 301.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, 89, 603.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, 90, 80.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, 90, 160.8, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, 90, 402.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, 90, 402.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, 90, 804.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, 90, 402.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, 90, 402.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, 90, 804.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, 90, 402.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, 90, 402.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, 90, 804.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, 91, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, 91, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, 91, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, 91, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, 91, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, 91, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, 91, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, 91, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, 91, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, 91, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, 91, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, 92, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, 92, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, 92, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, 92, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, 92, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, 92, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, 92, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, 92, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, 92, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, 92, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, 92, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, 93, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, 93, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, 93, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, 93, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, 93, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, 93, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, 93, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, 93, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, 93, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, 93, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, 93, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, 94, 100.5, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, 94, 201.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, 94, 502.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, 94, 502.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, 94, 1005.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, 94, 502.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, 94, 502.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, 94, 1005.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, 94, 502.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, 94, 502.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, 94, 1005.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 95, 80.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 95, 80.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 95, 80.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, 95, 80.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 95, 80.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 95, 40.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 95, 80.4, '2023-06-01 00:00:00'),
