INSERT INTO `lucky_cooperation`.`t_alg_new_demand_plan` (`wh_dept_id`, `goods_id`, `predict_date`, `pred_shop_consume`, `pred_shop_order`, `pred_wh_consume`, `pred_wh_cg`, `update_time`) VALUES 
(245971, 83625, '2024-11-10', 14860, 200, 21185, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-10', 26753, 200, 10706, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-10', 12974, 200, 22400, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-10', 15226, 200, 29758, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-10', 16457, 200, 28190, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-11', 10215, 200, 29733, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-11', 22852, 200, 23165, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-11', 11576, 200, 17118, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-11', 24918, 200, 16201, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-11', 24741, 200, 24168, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-11', 29888, 200, 23732, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-12', 27360, 200, 15821, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-12', 18267, 200, 12175, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-12', 26849, 200, 22548, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-12', 27169, 200, 11998, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-12', 25840, 200, 27338, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-12', 25815, 200, 15324, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-13', 17935, 200, 13462, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-13', 27146, 200, 10636, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-13', 14150, 200, 26059, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-13', 28001, 200, 21013, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-13', 24370, 200, 15847, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-13', 27703, 200, 20204, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-14', 29589, 200, 23892, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-14', 12023, 200, 10942, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-14', 24472, 200, 24839, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-14', 13021, 200, 24610, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-14', 20074, 200, 29775, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-14', 23514, 200, 28309, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-15', 27932, 200, 21385, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-15', 11440, 200, 28620, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-15', 29087, 200, 14121, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-15', 18499, 200, 16729, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-15', 11760, 200, 14436, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-15', 24254, 200, 14893, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-16', 21839, 200, 21993, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-16', 27430, 200, 23971, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-16', 10835, 200, 28308, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-16', 22734, 200, 21784, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-16', 16177, 200, 28254, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-16', 28956, 200, 14029, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-17', 26808, 200, 25755, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-17', 12228, 200, 16351, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-17', 28532, 200, 13241, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-17', 16380, 200, 23551, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-17', 24206, 200, 25019, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-17', 20480, 200, 29023, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-18', 27352, 200, 15834, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-18', 14344, 200, 25342, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-18', 26264, 200, 13468, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-18', 26455, 200, 10227, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-18', 10587, 200, 22613, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-18', 29773, 200, 27743, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-19', 18610, 200, 21586, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-19', 19911, 200, 28643, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-19', 22343, 200, 23673, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-19', 18336, 200, 27468, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-19', 13559, 200, 10301, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-19', 18062, 200, 22278, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-20', 17108, 200, 21271, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-20', 19973, 200, 23194, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-20', 18219, 200, 16627, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-20', 14754, 200, 21176, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-20', 26088, 200, 18325, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-20', 29068, 200, 28171, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-21', 16872, 200, 28370, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-21', 19071, 200, 29604, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-21', 16708, 200, 24346, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-21', 27675, 200, 27940, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-21', 25522, 200, 12451, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-21', 13681, 200, 29748, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-22', 10978, 200, 13377, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-22', 13973, 200, 16502, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-22', 24604, 200, 24330, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-22', 10627, 200, 11096, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-22', 12871, 200, 19879, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-22', 29582, 200, 15606, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-23', 29514, 200, 29640, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-23', 17213, 200, 14306, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-23', 28704, 200, 24612, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-23', 22659, 200, 15449, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-23', 29635, 200, 21650, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-23', 21143, 200, 29289, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-24', 13965, 200, 24492, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-24', 25143, 200, 27322, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-24', 12374, 200, 10472, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-24', 11120, 200, 24549, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-24', 23860, 200, 20825, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-24', 10891, 200, 19221, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-25', 29977, 200, 22635, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-25', 17934, 200, 21697, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-25', 12997, 200, 22756, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-25', 27581, 200, 29216, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-25', 16223, 200, 24195, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-25', 28618, 200, 18054, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-26', 23022, 200, 24840, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-26', 28175, 200, 22320, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-26', 18886, 200, 26002, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-26', 25927, 200, 13268, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-26', 14199, 200, 25013, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-26', 16116, 200, 28614, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-27', 21047, 200, 11113, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-27', 19842, 200, 13595, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-27', 14670, 200, 23279, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-27', 12429, 200, 17696, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-27', 29477, 200, 14724, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-27', 14268, 200, 27153, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-28', 12767, 200, 16398, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-28', 28860, 200, 15255, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-28', 15954, 200, 19217, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-28', 16360, 200, 23384, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-28', 25420, 200, 12445, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-28', 25296, 200, 27177, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-29', 10772, 200, 29983, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-29', 29594, 200, 10691, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-29', 25001, 200, 10087, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-29', 17080, 200, 15663, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-29', 23841, 200, 20605, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-29', 14988, 200, 12760, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-11-30', 29799, 200, 14762, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-11-30', 15553, 200, 29955, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-11-30', 11197, 200, 15681, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-11-30', 15327, 200, 19059, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-11-30', 26375, 200, 22551, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-11-30', 22828, 200, 23862, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-01', 29119, 200, 10633, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-01', 21523, 200, 10269, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-01', 24223, 200, 23276, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-01', 29381, 200, 14535, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-01', 18352, 200, 15844, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-01', 19800, 200, 28337, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-02', 14943, 200, 15835, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-02', 26376, 200, 27842, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-02', 16898, 200, 14962, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-02', 26676, 200, 25324, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-02', 11098, 200, 18055, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-02', 10788, 200, 10992, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-03', 17607, 200, 14392, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-03', 28936, 200, 14083, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-03', 23214, 200, 25561, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-03', 17188, 200, 28371, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-03', 18812, 200, 29678, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-03', 18979, 200, 28906, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-04', 26735, 200, 22134, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-04', 10251, 200, 14908, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-04', 12144, 200, 21568, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-04', 22074, 200, 13287, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-04', 24588, 200, 29925, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-04', 15697, 200, 19500, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-05', 24830, 200, 12765, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-05', 23227, 200, 13838, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-05', 13507, 200, 26604, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-05', 24229, 200, 24245, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-05', 27793, 200, 22932, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-05', 29699, 200, 18650, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-06', 20203, 200, 17451, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-06', 14256, 200, 15413, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-06', 22514, 200, 11094, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-06', 13718, 200, 27904, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-06', 14160, 200, 13794, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-06', 19504, 200, 23976, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-07', 26376, 200, 15564, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-07', 10657, 200, 28311, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-07', 25228, 200, 23877, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-07', 25060, 200, 18076, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-07', 14405, 200, 18100, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-07', 13399, 200, 13057, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-08', 28775, 200, 22956, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-08', 16871, 200, 13440, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-08', 22338, 200, 14751, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-08', 10046, 200, 18226, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-08', 21930, 200, 15622, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-08', 22179, 200, 26187, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-09', 12979, 200, 18518, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-09', 28533, 200, 22643, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-09', 29763, 200, 15938, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-09', 29561, 200, 12464, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-09', 23745, 200, 20657, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-09', 22356, 200, 27469, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-10', 24304, 200, 25651, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-10', 26056, 200, 12374, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-10', 17250, 200, 10118, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-10', 28137, 200, 12368, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-10', 14810, 200, 18946, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-10', 19170, 200, 20032, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-11', 27066, 200, 29876, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-11', 27971, 200, 24880, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-11', 23418, 200, 20542, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-11', 27307, 200, 11062, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-11', 26275, 200, 14752, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-11', 11495, 200, 18785, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-12', 18344, 200, 14011, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-12', 29734, 200, 12600, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-12', 12885, 200, 10108, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-12', 22042, 200, 15471, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-12', 12075, 200, 23519, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-12', 25434, 200, 27802, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-13', 26531, 200, 20769, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-13', 10264, 200, 11481, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-13', 20189, 200, 16372, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-13', 15455, 200, 15158, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-13', 16620, 200, 25574, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-13', 11028, 200, 13492, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-14', 25220, 200, 16107, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-14', 24460, 200, 20159, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-14', 26619, 200, 11967, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-14', 12290, 200, 10940, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-14', 24633, 200, 21423, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-14', 28721, 200, 27743, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-15', 18901, 200, 22363, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-15', 29819, 200, 10091, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-15', 18571, 200, 13411, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-15', 20907, 200, 16925, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-15', 16872, 200, 19019, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-15', 20452, 200, 29429, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-16', 27023, 200, 28585, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-16', 19322, 200, 26494, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-16', 24918, 200, 11339, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-16', 14961, 200, 19741, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-16', 22498, 200, 26234, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-16', 20367, 200, 12289, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-17', 25607, 200, 18686, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-17', 19275, 200, 22607, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-17', 21961, 200, 20878, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-17', 18448, 200, 29264, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-17', 13294, 200, 19878, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-17', 16347, 200, 17277, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-18', 19603, 200, 12894, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-18', 11960, 200, 25413, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-18', 15698, 200, 12463, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-18', 17698, 200, 19771, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-18', 27936, 200, 26955, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-18', 14755, 200, 29122, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-19', 22477, 200, 12304, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-19', 14708, 200, 10567, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-19', 13255, 200, 12265, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-19', 19114, 200, 11604, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-19', 12366, 200, 26776, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-19', 19259, 200, 15748, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-20', 15040, 200, 28046, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-20', 15801, 200, 16223, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-20', 22316, 200, 13494, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-20', 13592, 200, 18163, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-20', 12133, 200, 20552, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-20', 17241, 200, 14212, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-21', 15699, 200, 14876, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-21', 11381, 200, 15694, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-21', 12662, 200, 15977, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-21', 24053, 200, 13852, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-21', 24136, 200, 21332, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-21', 12799, 200, 12005, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-22', 15408, 200, 27065, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-22', 19683, 200, 24036, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-22', 17969, 200, 22915, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-22', 28639, 200, 20213, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-22', 14965, 200, 25738, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-22', 16538, 200, 17607, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-23', 21615, 200, 10482, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-23', 28602, 200, 21452, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-23', 15814, 200, 27714, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-23', 18542, 200, 25460, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-23', 16424, 200, 27282, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-23', 22998, 200, 25250, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-24', 28978, 200, 21099, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-24', 25503, 200, 13396, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-24', 29916, 200, 10825, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-24', 19000, 200, 17356, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-24', 11817, 200, 21045, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-24', 17409, 200, 14012, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-25', 15188, 200, 18652, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-12-25', 21380, 200, 22221, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-12-25', 15539, 200, 27919, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-12-25', 22498, 200, 12123, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-12-25', 19395, 200, 23122, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-12-25', 14565, 200, 22920, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-12-26', 29890, 200, 26771, 400, '2023-08-28 15:56:37'),
