INSERT INTO `lucky_cooperation`.`t_actuality_cup_goods_week` (`week_id`, `wh_dept_id`, `goods_id`, `type`, `cup_amount`, `create_user`, `create_time`, `update_user`, `update_time`) VALUES 
(64, 326327, 82796, 20, 388726.3446550078, 1, '2023-06-01', 1, '2023-06-01'),
(65, 326327, 82796, 20, 2078664.5319949073, 1, '2023-06-01', 1, '2023-06-01'),
(66, 326327, 82796, 20, 1605717.6029506825, 1, '2023-06-01', 1, '2023-06-01'),
(67, 326327, 82796, 20, 1547234.1450965682, 1, '2023-06-01', 1, '2023-06-01'),
(68, 326327, 82796, 20, 2312668.3376555776, 1, '2023-06-01', 1, '2023-06-01'),
(69, 326327, 82796, 20, 496201.1655670978, 1, '2023-06-01', 1, '2023-06-01'),
(70, 326327, 82796, 20, 1489429.2886989054, 1, '2023-06-01', 1, '2023-06-01'),
(71, 326327, 82796, 20, 2027514.7588917789, 1, '2023-06-01', 1, '2023-06-01'),
(72, 326327, 82796, 20, 2126798.1139514229, 1, '2023-06-01', 1, '2023-06-01'),
(73, 326327, 82796, 20, 2267048.0646987480, 1, '2023-06-01', 1, '2023-06-01'),
(74, 326327, 82796, 20, 591933.2048620450, 1, '2023-06-01', 1, '2023-06-01'),
(75, 326327, 82796, 20, 1580758.1528050757, 1, '2023-06-01', 1, '2023-06-01'),
(76, 326327, 82796, 20, 2063181.6711751948, 1, '2023-06-01', 1, '2023-06-01'),
(77, 326327, 82796, 20, 1675175.1885151173, 1, '2023-06-01', 1, '2023-06-01'),
(78, 326327, 82796, 20, 1810256.3218912674, 1, '2023-06-01', 1, '2023-06-01'),
(79, 326327, 82796, 20, 1190832.1880383359, 1, '2023-06-01', 1, '2023-06-01'),
(80, 326327, 82796, 20, 610438.5484400736, 1, '2023-06-01', 1, '2023-06-01'),
(81, 326327, 82796, 20, 1932972.1653299364, 1, '2023-06-01', 1, '2023-06-01'),
(82, 326327, 82796, 20, 2554711.2249807016, 1, '2023-06-01', 1, '2023-06-01'),
(83, 326327, 82796, 20, 2216104.7422165607, 1, '2023-06-01', 1, '2023-06-01'),
(84, 326327, 82796, 20, 2503879.5105738031, 1, '2023-06-01', 1, '2023-06-01'),
(85, 326327, 82796, 20, 1573264.9905343668, 1, '2023-06-01', 1, '2023-06-01'),
(86, 326327, 82796, 20, 2148335.8077811465, 1, '2023-06-01', 1, '2023-06-01'),
(87, 326327, 82796, 20, 2618217.6195431409, 1, '2023-06-01', 1, '2023-06-01'),
(88, 326327, 82796, 20, 1858617.7668194355, 1, '2023-06-01', 1, '2023-06-01'),
(89, 326327, 82796, 20, 1422164.9172495245, 1, '2023-06-01', 1, '2023-06-01'),
(90, 326327, 82796, 20, 1520343.6300961836, 1, '2023-06-01', 1, '2023-06-01'),
(91, 326327, 82796, 20, 2060824.4276706329, 1, '2023-06-01', 1, '2023-06-01'),
(92, 326327, 82796, 20, 2216310.4242268838, 1, '2023-06-01', 1, '2023-06-01'),
(93, 326327, 82796, 20, 1468454.0175679599, 1, '2023-06-01', 1, '2023-06-01'),
(94, 326327, 82796, 20, 1706740.9702529055, 1, '2023-06-01', 1, '2023-06-01'),
(95, 326327, 82796, 20, 724126.3673914785, 1, '2023-06-01', 1, '2023-06-01'),
(96, 326327, 82796, 20, 2714381.8919865458, 1, '2023-06-01', 1, '2023-06-01'),
(97, 326327, 82796, 20, 2509583.1844877617, 1, '2023-06-01', 1, '2023-06-01'),
(98, 326327, 82796, 20, 1931772.1904885276, 1, '2023-06-01', 1, '2023-06-01'),
(99, 326327, 82796, 20, 1844920.5480022163, 1, '2023-06-01', 1, '2023-06-01'),
(100, 326327, 82796, 20, 428611.8969955276, 1, '2023-06-01', 1, '2023-06-01'),
(101, 326327, 82796, 20, 2260561.8968916503, 1, '2023-06-01', 1, '2023-06-01'),
(102, 326327, 82796, 20, 2213036.1749635100, 1, '2023-06-01', 1, '2023-06-01'),
(103, 326327, 82796, 20, 2073881.2298393818, 1, '2023-06-01', 1, '2023-06-01'),
(104, 326327, 82796, 20, 2280054.1405855456, 1, '2023-06-01', 1, '2023-06-01'),
(105, 326327, 82796, 20, 1018420.4899762612, 1, '2023-06-01', 1, '2023-06-01'),
(106, 326327, 82796, 20, 1056510.5113866644, 1, '2023-06-01', 1, '2023-06-01'),
(107, 326327, 82796, 20, 1567654.1955026547, 1, '2023-06-01', 1, '2023-06-01'),
(108, 326327, 82796, 20, 2288313.4391578481, 1, '2023-06-01', 1, '2023-06-01'),
(109, 326327, 82796, 20, 2204984.0372684291, 1, '2023-06-01', 1, '2023-06-01'),
(110, 326327, 82796, 20, 2047473.0428694500, 1, '2023-06-01', 1, '2023-06-01'),
(111, 326327, 82796, 20, 124090.3443379228, 1, '2023-06-01', 1, '2023-06-01'),
(112, 326327, 82796, 20, 1993625.4842511524, 1, '2023-06-01', 1, '2023-06-01'),
(113, 326327, 82796, 20, 2263658.5272079484, 1, '2023-06-01', 1, '2023-06-01'),
(114, 326327, 82796, 20, 1865861.8123381453, 1, '2023-06-01', 1, '2023-06-01'),
(115, 326327, 82796, 20, 1791567.5486645144, 1, '2023-06-01', 1, '2023-06-01'),
(116, 326327, 82796, 20, 563592.8691207705, 1, '2023-06-01', 1, '2023-06-01'),
(117, 326327, 82796, 20, 1470844.5563124786, 1, '2023-06-01', 1, '2023-06-01'),
(118, 326327, 82796, 20, 2026753.0732796994, 1, '2023-06-01', 1, '2023-06-01'),
(119, 326327, 82796, 20, 2047660.5795948528, 1, '2023-06-01', 1, '2023-06-01'),
(120, 326327, 82796, 20, 2854585.0962286855, 1, '2023-06-01', 1, '2023-06-01'),
(121, 326327, 82796, 20, 1315844.3782736228, 1, '2023-06-01', 1, '2023-06-01'),
(122, 326327, 82796, 20, 924620.7859231234, 1, '2023-06-01', 1, '2023-06-01'),
(123, 326327, 82796, 20, 1757360.9881691038, 1, '2023-06-01', 1, '2023-06-01'),
(124, 326327, 82796, 20, 1874983.4005785673, 1, '2023-06-01', 1, '2023-06-01'),
(125, 326327, 82796, 20, 2455973.4745717210, 1, '2023-06-01', 1, '2023-06-01'),
(126, 326327, 82796, 20, 1896683.7286965925, 1, '2023-06-01', 1, '2023-06-01'),
(2, 326327, 82796, 40, 0.22680907249220528, 1, '2023-06-01', 1, '2023-06-01'),
(3, 326327, 82796, 40, 0.09492221490992758, 1, '2023-06-01', 1, '2023-06-01'),
(4, 326327, 82796, 40, 0.08315533058443492, 1, '2023-06-01', 1, '2023-06-01'),
(5, 326327, 82796, 40, 0.8371665654956618, 1, '2023-06-01', 1, '2023-06-01'),
(6, 326327, 82796, 40, 0.9527766317951057, 1, '2023-06-01', 1, '2023-06-01'),
(7, 326327, 82796, 40, 0.04198805726603172, 1, '2023-06-01', 1, '2023-06-01'),
(8, 326327, 82796, 40, 0.04796054602780353, 1, '2023-06-01', 1, '2023-06-01'),
(9, 326327, 82796, 40, 0.2197892745294896, 1, '2023-06-01', 1, '2023-06-01'),
(10, 326327, 82796, 40, 0.9158154805575898, 1, '2023-06-01', 1, '2023-06-01'),
(11, 326327, 82796, 40, 0.47350716117130087, 1, '2023-06-01', 1, '2023-06-01'),
(12, 326327, 82796, 40, 0.23160912007481305, 1, '2023-06-01', 1, '2023-06-01'),
(13, 326327, 82796, 40, 0.5833210791148924, 1, '2023-06-01', 1, '2023-06-01'),
(14, 326327, 82796, 40, 0.77176744143658, 1, '2023-06-01', 1, '2023-06-01'),
(15, 326327, 82796, 40, 0.15678603856503004, 1, '2023-06-01', 1, '2023-06-01'),
(16, 326327, 82796, 40, 0.9202726961519438, 1, '2023-06-01', 1, '2023-06-01'),
(17, 326327, 82796, 40, 0.4458476726183037, 1, '2023-06-01', 1, '2023-06-01'),
(18, 326327, 82796, 40, 0.8154791527814744, 1, '2023-06-01', 1, '2023-06-01'),
(19, 326327, 82796, 40, 0.4647693557600314, 1, '2023-06-01', 1, '2023-06-01'),
(20, 326327, 82796, 40, 0.10580469524904512, 1, '2023-06-01', 1, '2023-06-01'),
(21, 326327, 82796, 40, 0.7099458899556665, 1, '2023-06-01', 1, '2023-06-01'),
(22, 326327, 82796, 40, 0.3180122958755095, 1, '2023-06-01', 1, '2023-06-01'),
(23, 326327, 82796, 40, 0.0683798205491325, 1, '2023-06-01', 1, '2023-06-01'),
(24, 326327, 82796, 40, 0.3760985129994088, 1, '2023-06-01', 1, '2023-06-01'),
(25, 326327, 82796, 40, 0.7716670764595484, 1, '2023-06-01', 1, '2023-06-01'),
(26, 326327, 82796, 40, 0.1144946321425937, 1, '2023-06-01', 1, '2023-06-01'),
(27, 326327, 82796, 40, 0.26297388161524804, 1, '2023-06-01', 1, '2023-06-01'),
(28, 326327, 82796, 40, 0.85498129618064, 1, '2023-06-01', 1, '2023-06-01'),
(29, 326327, 82796, 40, 0.2526253267270988, 1, '2023-06-01', 1, '2023-06-01'),
(30, 326327, 82796, 40, 0.8549507249280417, 1, '2023-06-01', 1, '2023-06-01'),
(31, 326327, 82796, 40, 0.6320453761307074, 1, '2023-06-01', 1, '2023-06-01'),
(32, 326327, 82796, 40, 0.577172913419294, 1, '2023-06-01', 1, '2023-06-01'),
(33, 326327, 82796, 40, 0.7657938321810577, 1, '2023-06-01', 1, '2023-06-01'),
(34, 326327, 82796, 40, 0.6145380239378472, 1, '2023-06-01', 1, '2023-06-01'),
(35, 326327, 82796, 40, 0.5552818415116415, 1, '2023-06-01', 1, '2023-06-01'),
(36, 326327, 82796, 40, 0.5614516379879979, 1, '2023-06-01', 1, '2023-06-01'),
(37, 326327, 82796, 40, 0.14516115782931505, 1, '2023-06-01', 1, '2023-06-01'),
(38, 326327, 82796, 40, 0.4909961332057764, 1, '2023-06-01', 1, '2023-06-01'),
(39, 326327, 82796, 40, 0.7425684595129999, 1, '2023-06-01', 1, '2023-06-01'),
(40, 326327, 82796, 40, 0.44367268389629, 1, '2023-06-01', 1, '2023-06-01'),
(41, 326327, 82796, 40, 0.8520271658412811, 1, '2023-06-01', 1, '2023-06-01'),
(42, 326327, 82796, 40, 0.3910092641269025, 1, '2023-06-01', 1, '2023-06-01'),
(43, 326327, 82796, 40, 0.8891545855370719, 1, '2023-06-01', 1, '2023-06-01'),
(44, 326327, 82796, 40, 0.869047068548991, 1, '2023-06-01', 1, '2023-06-01'),
(45, 326327, 82796, 40, 0.797532403202117, 1, '2023-06-01', 1, '2023-06-01'),
(46, 326327, 82796, 40, 0.6466870341188342, 1, '2023-06-01', 1, '2023-06-01'),
(47, 326327, 82796, 40, 0.6752163642945569, 1, '2023-06-01', 1, '2023-06-01'),
(48, 326327, 82796, 40, 0.8369887746725426, 1, '2023-06-01', 1, '2023-06-01'),
(49, 326327, 82796, 40, 0.9684409411566506, 1, '2023-06-01', 1, '2023-06-01'),
(50, 326327, 82796, 40, 0.5024620884771069, 1, '2023-06-01', 1, '2023-06-01'),
(51, 326327, 82796, 40, 0.012500953372995283, 1, '2023-06-01', 1, '2023-06-01'),
(52, 326327, 82796, 40, 0.4452316358604217, 1, '2023-06-01', 1, '2023-06-01'),
(53, 326327, 82796, 40, 0.30033787516305765, 1, '2023-06-01', 1, '2023-06-01'),
(54, 326327, 82796, 40, 0.24876585505176596, 1, '2023-06-01', 1, '2023-06-01'),
(55, 326327, 82796, 40, 0.18013316238596744, 1, '2023-06-01', 1, '2023-06-01'),
(56, 326327, 82796, 40, 0.21178191507449984, 1, '2023-06-01', 1, '2023-06-01'),
(57, 326327, 82796, 40, 0.7719151125899701, 1, '2023-06-01', 1, '2023-06-01'),
(58, 326327, 82796, 40, 0.6123751447512381, 1, '2023-06-01', 1, '2023-06-01'),
(59, 326327, 82796, 40, 0.5145038175745308, 1, '2023-06-01', 1, '2023-06-01'),
(60, 326327, 82796, 40, 0.06754061386999599, 1, '2023-06-01', 1, '2023-06-01'),
(61, 326327, 82796, 40, 0.7460506114616383, 1, '2023-06-01', 1, '2023-06-01'),
(62, 326327, 82796, 40, 0.48231273301772504, 1, '2023-06-01', 1, '2023-06-01'),
(63, 326327, 82796, 40, 0.8939917997689137, 1, '2023-06-01', 1, '2023-06-01'),
(64, 326327, 82796, 40, 0.10640646531976938, 1, '2023-06-01', 1, '2023-06-01'),
(65, 326327, 82796, 40, 0.7664696113152148, 1, '2023-06-01', 1, '2023-06-01'),
(66, 326327, 82796, 40, 0.2816894590103718, 1, '2023-06-01', 1, '2023-06-01'),
(67, 326327, 82796, 40, 0.9844005921866812, 1, '2023-06-01', 1, '2023-06-01'),
(68, 326327, 82796, 40, 0.09412438897706576, 1, '2023-06-01', 1, '2023-06-01'),
(69, 326327, 82796, 40, 0.9470875791745286, 1, '2023-06-01', 1, '2023-06-01'),
(70, 326327, 82796, 40, 0.6692727759870777, 1, '2023-06-01', 1, '2023-06-01'),
(71, 326327, 82796, 40, 0.4490114799849706, 1, '2023-06-01', 1, '2023-06-01'),
(72, 326327, 82796, 40, 0.18226711133979034, 1, '2023-06-01', 1, '2023-06-01'),
(73, 326327, 82796, 40, 0.8340797279609048, 1, '2023-06-01', 1, '2023-06-01'),
(74, 326327, 82796, 40, 0.8696017536368236, 1, '2023-06-01', 1, '2023-06-01'),
(75, 326327, 82796, 40, 0.9239930504562336, 1, '2023-06-01', 1, '2023-06-01'),
(76, 326327, 82796, 40, 0.712078033924336, 1, '2023-06-01', 1, '2023-06-01'),
(77, 326327, 82796, 40, 0.09018071283814855, 1, '2023-06-01', 1, '2023-06-01'),
(78, 326327, 82796, 40, 0.09007938672578863, 1, '2023-06-01', 1, '2023-06-01'),
(79, 326327, 82796, 40, 0.6916301829524706, 1, '2023-06-01', 1, '2023-06-01'),
(80, 326327, 82796, 40, 0.847808134551691, 1, '2023-06-01', 1, '2023-06-01'),
(81, 326327, 82796, 40, 0.9019088608148929, 1, '2023-06-01', 1, '2023-06-01'),
(82, 326327, 82796, 40, 0.8352721127415554, 1, '2023-06-01', 1, '2023-06-01'),
(83, 326327, 82796, 40, 0.9743299132973295, 1, '2023-06-01', 1, '2023-06-01'),
(84, 326327, 82796, 40, 0.5647954989534869, 1, '2023-06-01', 1, '2023-06-01'),
(85, 326327, 82796, 40, 0.25153366059924687, 1, '2023-06-01', 1, '2023-06-01'),
(86, 326327, 82796, 40, 0.23640499135820892, 1, '2023-06-01', 1, '2023-06-01'),
(87, 326327, 82796, 40, 0.23308071540461794, 1, '2023-06-01', 1, '2023-06-01'),
(88, 326327, 82796, 40, 0.49145672152062325, 1, '2023-06-01', 1, '2023-06-01'),
(89, 326327, 82796, 40, 0.2790710968766369, 1, '2023-06-01', 1, '2023-06-01'),
(90, 326327, 82796, 40, 0.2300595793411182, 1, '2023-06-01', 1, '2023-06-01'),
(91, 326327, 82796, 40, 0.8593776030322617, 1, '2023-06-01', 1, '2023-06-01'),
(92, 326327, 82796, 40, 0.2874915126347555, 1, '2023-06-01', 1, '2023-06-01'),
(93, 326327, 82796, 40, 0.8363732102730522, 1, '2023-06-01', 1, '2023-06-01'),
(94, 326327, 82796, 40, 0.7540661676465829, 1, '2023-06-01', 1, '2023-06-01'),
(95, 326327, 82796, 40, 0.4801785441346921, 1, '2023-06-01', 1, '2023-06-01'),
(96, 326327, 82796, 40, 0.247421663481176, 1, '2023-06-01', 1, '2023-06-01'),
(97, 326327, 82796, 40, 0.33822115567021893, 1, '2023-06-01', 1, '2023-06-01'),
(98, 326327, 82796, 40, 0.35342458736197857, 1, '2023-06-01', 1, '2023-06-01'),
(99, 326327, 82796, 40, 0.040876319212080126, 1, '2023-06-01', 1, '2023-06-01'),
(100, 326327, 82796, 40, 0.24136812827515075, 1, '2023-06-01', 1, '2023-06-01'),
(101, 326327, 82796, 40, 0.4961230805449699, 1, '2023-06-01', 1, '2023-06-01'),
(102, 326327, 82796, 40, 0.4579293544987998, 1, '2023-06-01', 1, '2023-06-01'),
(103, 326327, 82796, 40, 0.8812252390133619, 1, '2023-06-01', 1, '2023-06-01'),
(104, 326327, 82796, 40, 0.6364884736788078, 1, '2023-06-01', 1, '2023-06-01'),
(105, 326327, 82796, 40, 0.19402273698307348, 1, '2023-06-01', 1, '2023-06-01'),
(106, 326327, 82796, 40, 0.18414783489661368, 1, '2023-06-01', 1, '2023-06-01'),
(107, 326327, 82796, 40, 0.039245035820629215, 1, '2023-06-01', 1, '2023-06-01'),
(108, 326327, 82796, 40, 0.8767860224281442, 1, '2023-06-01', 1, '2023-06-01'),
(109, 326327, 82796, 40, 0.8538400123555943, 1, '2023-06-01', 1, '2023-06-01'),
(110, 326327, 82796, 40, 0.7962312003344987, 1, '2023-06-01', 1, '2023-06-01'),
(111, 326327, 82796, 40, 0.9203968764736968, 1, '2023-06-01', 1, '2023-06-01'),
(112, 326327, 82796, 40, 0.9439476701940346, 1, '2023-06-01', 1, '2023-06-01'),
(113, 326327, 82796, 40, 0.6324243177211589, 1, '2023-06-01', 1, '2023-06-01'),
(114, 326327, 82796, 40, 0.39937612783318266, 1, '2023-06-01', 1, '2023-06-01'),
(115, 326327, 82796, 40, 0.11858136013570864, 1, '2023-06-01', 1, '2023-06-01'),
(116, 326327, 82796, 40, 0.06108531520845284, 1, '2023-06-01', 1, '2023-06-01'),
(117, 326327, 82796, 40, 0.91404869581047, 1, '2023-06-01', 1, '2023-06-01'),
(118, 326327, 82796, 40, 0.03922993349731407, 1, '2023-06-01', 1, '2023-06-01'),
(119, 326327, 82796, 40, 0.37506290486298455, 1, '2023-06-01', 1, '2023-06-01'),
(120, 326327, 82796, 40, 0.14098643016142587, 1, '2023-06-01', 1, '2023-06-01'),
(121, 326327, 82796, 40, 0.6414914801836011, 1, '2023-06-01', 1, '2023-06-01'),
(122, 326327, 82796, 40, 0.7960029947497511, 1, '2023-06-01', 1, '2023-06-01'),
(123, 326327, 82796, 40, 0.013640741570210224, 1, '2023-06-01', 1, '2023-06-01'),
(124, 326327, 82796, 40, 0.4917335052381856, 1, '2023-06-01', 1, '2023-06-01'),
(125, 326327, 82796, 40, 0.12321069753797986, 1, '2023-06-01', 1, '2023-06-01'),
(126, 326327, 82796, 40, 0.8357440480152247, 1, '2023-06-01', 1, '2023-06-01'),
(2, 326327, 44, 20, 2405871.6767358997, 1, '2023-06-01', 1, '2023-06-01'),
(3, 326327, 44, 20, 2092211.6049561171, 1, '2023-06-01', 1, '2023-06-01'),
(4, 326327, 44, 20, 1843549.9336134146, 1, '2023-06-01', 1, '2023-06-01'),
(5, 326327, 44, 20, 1794921.5180805420, 1, '2023-06-01', 1, '2023-06-01'),
(6, 326327, 44, 20, 422932.9510360379, 1, '2023-06-01', 1, '2023-06-01'),
(7, 326327, 44, 20, 1919754.6542292228, 1, '2023-06-01', 1, '2023-06-01'),
(8, 326327, 44, 20, 2107446.7750457197, 1, '2023-06-01', 1, '2023-06-01'),
(9, 326327, 44, 20, 1872763.2591502323, 1, '2023-06-01', 1, '2023-06-01'),
(10, 326327, 44, 20, 2211007.0030490156, 1, '2023-06-01', 1, '2023-06-01'),
(11, 326327, 44, 20, 217675.8207967709, 1, '2023-06-01', 1, '2023-06-01'),
(12, 326327, 44, 20, 1839628.8588050607, 1, '2023-06-01', 1, '2023-06-01'),
(13, 326327, 44, 20, 2464238.9306372841, 1, '2023-06-01', 1, '2023-06-01'),
(14, 326327, 44, 20, 1842947.0974979984, 1, '2023-06-01', 1, '2023-06-01'),
(15, 326327, 44, 20, 2175091.4335279187, 1, '2023-06-01', 1, '2023-06-01'),
(16, 326327, 44, 20, 1109022.8865116788, 1, '2023-06-01', 1, '2023-06-01'),
(17, 326327, 44, 20, 984429.6226057167, 1, '2023-06-01', 1, '2023-06-01'),
(18, 326327, 44, 20, 2331985.4384662527, 1, '2023-06-01', 1, '2023-06-01'),
(19, 326327, 44, 20, 2311841.0296038941, 1, '2023-06-01', 1, '2023-06-01'),
(20, 326327, 44, 20, 2195858.5182169225, 1, '2023-06-01', 1, '2023-06-01'),
(21, 326327, 44, 20, 1903349.6202518770, 1, '2023-06-01', 1, '2023-06-01'),
(22, 326327, 44, 20, 124575.6755537232, 1, '2023-06-01', 1, '2023-06-01'),
(23, 326327, 44, 20, 2003118.0701552955, 1, '2023-06-01', 1, '2023-06-01'),
(24, 326327, 44, 20, 2277789.5098560539, 1, '2023-06-01', 1, '2023-06-01'),
(25, 326327, 44, 20, 1561885.8603672828, 1, '2023-06-01', 1, '2023-06-01'),
(26, 326327, 44, 20, 1646388.1991036361, 1, '2023-06-01', 1, '2023-06-01'),
(27, 326327, 44, 20, 736958.0175169516, 1, '2023-06-01', 1, '2023-06-01'),
(28, 326327, 44, 20, 1180899.2987262373, 1, '2023-06-01', 1, '2023-06-01'),
(29, 326327, 44, 20, 2158265.5409208820, 1, '2023-06-01', 1, '2023-06-01'),
(30, 326327, 44, 20, 1841144.2047392375, 1, '2023-06-01', 1, '2023-06-01'),
(31, 326327, 44, 20, 2123646.9184657268, 1, '2023-06-01', 1, '2023-06-01'),
(32, 326327, 44, 20, 1024656.2139939112, 1, '2023-06-01', 1, '2023-06-01'),
(33, 326327, 44, 20, 769681.6307189944, 1, '2023-06-01', 1, '2023-06-01'),
(34, 326327, 44, 20, 2251414.9118799468, 1, '2023-06-01', 1, '2023-06-01'),
(35, 326327, 44, 20, 2155151.7035357151, 1, '2023-06-01', 1, '2023-06-01'),
(36, 326327, 44, 20, 2280662.3274451561, 1, '2023-06-01', 1, '2023-06-01'),
(37, 326327, 44, 20, 2313296.2312915607, 1, '2023-06-01', 1, '2023-06-01'),
(38, 326327, 44, 20, 2171668.3770252054, 1, '2023-06-01', 1, '2023-06-01'),
(39, 326327, 44, 20, 1974671.6059795900, 1, '2023-06-01', 1, '2023-06-01'),
(40, 326327, 44, 20, 1860186.7882282061, 1, '2023-06-01', 1, '2023-06-01'),
(41, 326327, 44, 20, 2073688.7247686777, 1, '2023-06-01', 1, '2023-06-01'),
(42, 326327, 44, 20, 997435.1525648999, 1, '2023-06-01', 1, '2023-06-01'),
(43, 326327, 44, 20, 1072737.7311030486, 1, '2023-06-01', 1, '2023-06-01'),
(44, 326327, 44, 20, 2078878.0103364908, 1, '2023-06-01', 1, '2023-06-01'),
(45, 326327, 44, 20, 2203311.8672646477, 1, '2023-06-01', 1, '2023-06-01'),
(46, 326327, 44, 20, 1823021.8209661529, 1, '2023-06-01', 1, '2023-06-01'),
(47, 326327, 44, 20, 1666820.2102519466, 1, '2023-06-01', 1, '2023-06-01'),
(48, 326327, 44, 20, 367522.2092105166, 1, '2023-06-01', 1, '2023-06-01'),
(49, 326327, 44, 20, 1706038.6738481272, 1, '2023-06-01', 1, '2023-06-01'),
(50, 326327, 44, 20, 1944736.3192217530, 1, '2023-06-01', 1, '2023-06-01'),
(51, 326327, 44, 20, 2000172.2718195107, 1, '2023-06-01', 1, '2023-06-01'),
(52, 326327, 44, 20, 2291855.8225834346, 1, '2023-06-01', 1, '2023-06-01'),
(53, 326327, 44, 20, 351348.8276955212, 1, '2023-06-01', 1, '2023-06-01'),
(54, 326327, 44, 20, 1758142.8440321032, 1, '2023-06-01', 1, '2023-06-01'),
(55, 326327, 44, 20, 2310651.1907855864, 1, '2023-06-01', 1, '2023-06-01'),
(56, 326327, 44, 20, 1895871.4765112470, 1, '2023-06-01', 1, '2023-06-01'),
(57, 326327, 44, 20, 2588635.8919245274, 1, '2023-06-01', 1, '2023-06-01'),
(58, 326327, 44, 20, 859214.1787972986, 1, '2023-06-01', 1, '2023-06-01'),
(59, 326327, 44, 20, 1583949.8664971226, 1, '2023-06-01', 1, '2023-06-01'),
(60, 326327, 44, 20, 1891188.2885218660, 1, '2023-06-01', 1, '2023-06-01'),
(61, 326327, 44, 20, 2348704.0323852244, 1, '2023-06-01', 1, '2023-06-01'),
(62, 326327, 44, 20, 1790754.2328595928, 1, '2023-06-01', 1, '2023-06-01'),
(63, 326327, 44, 20, 1675605.9984331880, 1, '2023-06-01', 1, '2023-06-01'),
(64, 326327, 44, 20, 280997.4476765195, 1, '2023-06-01', 1, '2023-06-01'),
(65, 326327, 44, 20, 1999949.5418493940, 1, '2023-06-01', 1, '2023-06-01'),
(66, 326327, 44, 20, 2712501.0246422499, 1, '2023-06-01', 1, '2023-06-01'),
(67, 326327, 44, 20, 2467546.6347085984, 1, '2023-06-01', 1, '2023-06-01'),
(68, 326327, 44, 20, 1375014.6868053806, 1, '2023-06-01', 1, '2023-06-01'),
(69, 326327, 44, 20, 257321.4133815375, 1, '2023-06-01', 1, '2023-06-01'),
(70, 326327, 44, 20, 2085929.1585347085, 1, '2023-06-01', 1, '2023-06-01'),
(71, 326327, 44, 20, 1963749.1034168358, 1, '2023-06-01', 1, '2023-06-01'),
(72, 326327, 44, 20, 2210576.9996856089, 1, '2023-06-01', 1, '2023-06-01'),
(73, 326327, 44, 20, 2079446.4505693048, 1, '2023-06-01', 1, '2023-06-01'),
(74, 326327, 44, 20, 417772.0129486828, 1, '2023-06-01', 1, '2023-06-01'),
(75, 326327, 44, 20, 1371250.8355056522, 1, '2023-06-01', 1, '2023-06-01'),
(76, 326327, 44, 20, 1994483.0986625304, 1, '2023-06-01', 1, '2023-06-01'),
(77, 326327, 44, 20, 1902265.2095746571, 1, '2023-06-01', 1, '2023-06-01'),
(78, 326327, 44, 20, 2204053.3112721860, 1, '2023-06-01', 1, '2023-06-01'),
(79, 326327, 44, 20, 1121396.5483205783, 1, '2023-06-01', 1, '2023-06-01'),
(80, 326327, 44, 20, 817356.1189385846, 1, '2023-06-01', 1, '2023-06-01'),
(81, 326327, 44, 20, 2061736.9182693216, 1, '2023-06-01', 1, '2023-06-01'),
(82, 326327, 44, 20, 2195241.9760164307, 1, '2023-06-01', 1, '2023-06-01'),
(83, 326327, 44, 20, 2382581.2584485773, 1, '2023-06-01', 1, '2023-06-01'),
(84, 326327, 44, 20, 2676874.5079111558, 1, '2023-06-01', 1, '2023-06-01'),
(85, 326327, 44, 20, 2095879.6258057189, 1, '2023-06-01', 1, '2023-06-01'),
(86, 326327, 44, 20, 2322578.1516450658, 1, '2023-06-01', 1, '2023-06-01'),
(87, 326327, 44, 20, 2354746.2303824700, 1, '2023-06-01', 1, '2023-06-01'),
(88, 326327, 44, 20, 2076877.5469867909, 1, '2023-06-01', 1, '2023-06-01'),
(89, 326327, 44, 20, 1099889.1093887287, 1, '2023-06-01', 1, '2023-06-01'),
(90, 326327, 44, 20, 1394516.9846886527, 1, '2023-06-01', 1, '2023-06-01'),
(91, 326327, 44, 20, 1480911.0443579841, 1, '2023-06-01', 1, '2023-06-01'),
(92, 326327, 44, 20, 1948968.3520914823, 1, '2023-06-01', 1, '2023-06-01'),
(93, 326327, 44, 20, 1819689.4996748261, 1, '2023-06-01', 1, '2023-06-01'),
(94, 326327, 44, 20, 1984417.4923971505, 1, '2023-06-01', 1, '2023-06-01'),
(95, 326327, 44, 20, 561081.1570601315, 1, '2023-06-01', 1, '2023-06-01'),
(96, 326327, 44, 20, 2095962.9276964015, 1, '2023-06-01', 1, '2023-06-01'),
